Security Code,Security Id,Security Name,Group,Face Value,Industry,INR
590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD.-$,B ,2,Pharmaceuticals,655
530999,BALAMINES,BALAJI AMINES LTD.-$,B ,2,Commodity Chemicals,657
513252,JAYUSH,JAY USHIN LTD.,XT,10,Auto Parts &amp; Equipment,659.25
505196,TIL,TIL LTD.,B ,10,Transport Related Services,664
540775,KHADIM,Khadim India Ltd,B ,10,Footwear,667
524598,AKSCHEM,AKSHARCHEM (INDIA) LTD.-$,B ,10,Specialty Chemicals,674.6
540611,AUBANK,AU Small Finance Bank Ltd,B ,10,Banks,680.95
500483,TATACOMM,TATA COMMUNICATIONS LTD.,A ,10,Telecom - Alternate Carriers,681
524804,AUROPHARMA,AUROBINDO PHARMA LTD.,A ,1,Pharmaceuticals,686.5
539871,THYROCARE,Thyrocare Technologies Ltd,B ,10,Healthcare Services,687
535322,REPCOHOME,REPCO HOME FINANCE LTD.,A ,10,Housing Finance ,689.1
532309,GEPIL,GE Power India Ltd,B ,10,Heavy Electrical Equipment,698
532663,SASKEN,Sasken Technologies Ltd,B ,10,IT Consulting &amp; Software,698.05
523618,DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,B ,10,Shipping,698.4
505368,REVATHI,REVATHI EQUIPMENT LTD.-$,B ,10,Industrial Machinery,700
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,B ,1,Footwear,700.15
540719,SBILIFE,SBI Life Insurance Company Ltd,B ,10,Life Insurance,701.25
526783,DRAGARWQ,DR.AGARWAL'S EYE HOSPITAL LTD.-$,XT,10,Healthcare Services,701.5
533150,GODREJPROP,Godrej Properties Ltd,A ,5,Realty,705.5
532938,CAPF,CAPITAL FIRST LTD.,A ,10,Other Financial Services,707.25
500470,TATASTEEL,TATA STEEL LTD.,A ,10,Iron &amp; Steel/Interm.Products,714.35
500144,FINCABLES,FINOLEX CABLES LTD.,A ,2,Other Elect.Equip./ Prod.,718
500233,KAJARIACER,KAJARIA CERAMICS LTD.,A ,1,Furniture-Furnishing-Paints,721.5
507717,DHANUKA,DHANUKA AGRITECH LTD.,B ,2,Agrochemicals,724.95
512070,UPL,UPL Limited,A ,2,Agrochemicals,734.55
500493,BHARATFORG,BHARAT FORGE LTD.,A ,2,Other Industrial Products,736.15
500215,ATFL,AGRO TECH FOODS LTD.,B ,10,Other Agricultural Products,738.35
500495,ESCORTS,ESCORTS LTD.,A ,10,Commercial Vehicles,738.55
500770,TATACHEM,TATA CHEMICALS LTD.,A ,10,Commodity Chemicals,739
532156,VAIBHAVGBL,Vaibhav Global Ltd,B ,10,Internet &amp; Catalogue Retail,740.5
530001,GUJALKALI,GUJARAT ALKALIES &amp; CHEMICALS LTD.,B ,10,Commodity Chemicals,742
539302,POWERMECH,Power Mech Projects Ltd,B ,10,Construction &amp; Engineering,742
590072,SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD.,B ,10,Auto Parts &amp; Equipment,743
500199,IGPL,I G PETROCHEMICALS LTD.,B ,10,Commodity Chemicals,745
532617,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,A ,10,Airlines,745.2
526299,MPHASIS,MPHASIS LTD.,A ,10,IT Consulting &amp; Software,747
500520,M&amp;M,MAHINDRA &amp; MAHINDRA LTD.,A ,5,Cars &amp; Utility Vehicles,747.45
500043,BATAINDIA,BATA INDIA LTD.,A ,5,Footwear,750.55
532661,RML,RANE (MADRAS) LTD.,B ,10,Auto Parts &amp; Equipment,762.5
530019,JUBILANT,JUBILANT LIFE SCIENCES LIMITED,A ,1,Pharmaceuticals,763.3
532889,KPRMILL,K.P.R.MILL LTD.,B ,5,Textiles,763.95
532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,B ,10,Broadcasting &amp; Cable TV,767.3
540596,ERIS,Eris Lifesciences Ltd,B ,1,Pharmaceuticals,769.15
540755,GICRE,General Insurance Corporation of India,B ,5,General Insurance,773.55
532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,A ,1,2/3 Wheelers,776.45
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,B ,10,General Insurance,782.95
500067,BLUESTARCO,BLUE STAR LTD.,B ,2,Consumer Electronics,796.6
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,B ,10,Industrial Machinery,800
500260,RAMCOCEM,The Ramco Cements Limited,A ,1,Cement &amp; Cement Products,800
509567,GOACARBON,GOA CARBON LTD.-$,B ,10,Refineries/ Petro-Products,801
590078,MAITHANALL,MAITHAN ALLOYS LTD.,B ,10,Iron &amp; Steel/Interm.Products,801.05
532851,INSECTICID,INSECTICIDES (INDIA) LTD.,B ,10,Agrochemicals,806.05
532687,REPRO,REPRO INDIA LTD.,B ,10,Comm.Printing/Stationery,807
513434,TATAMETALI,TATA METALIKS LTD.,B ,10,Iron &amp; Steel/Interm.Products,808.5
531500,RAJESHEXPO,RAJESH EXPORTS LTD.,A ,1,Other Apparels &amp; Accessories,808.75
500133,ESABINDIA,ESAB INDIA LTD.,B ,10,Other Industrial Goods,821
532259,APARINDS,APAR INDUSTRIES LTD.,B ,10,Other Elect.Equip./ Prod.,821.05
539336,GUJGAS,Gujarat Gas Ltd,A ,10,Integrated Oil &amp; Gas,825
507747,TTKHEALTH,TTK HEALTHCARE LTD.-$,B ,10,Pharmaceuticals,830
524019,KINGFA,Kingfa Science &amp; Technology (India) Ltd-$,B ,10,Plastic Products,830.3
532531,STAR,Strides Shasun Ltd,A ,10,Pharmaceuticals,834
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,B ,1,Plastic Products,837
502090,SAGCEM,SAGAR CEMENTS LTD.-$,B ,10,Cement &amp; Cement Products,840
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,XT,100,Diversified,840
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,B ,10,Internet &amp; Catalogue Retail,840
540692,APEX,Apex Frozen Foods Ltd,B ,10,Packaged Foods,840
500008,AMARAJABAT,AMARA RAJA BATTERIES LTD.,A ,1,Auto Parts &amp; Equipment,840.1
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,B ,10,Auto Parts &amp; Equipment,844.8
531531,HATSUN,HATSUN AGRO PRODUCT LTD.,B ,1,Packaged Foods,847.45
522122,VOITHPAPR,VOITH PAPER FABRICS INDIA LTD.-$,XT,10,Textiles,849.35
500189,HINDUJAVEN,HINDUJA VENTURES LTD.,B ,10,Broadcasting &amp; Cable TV,849.6
532527,RKFORGE,RAMKRISHNA FORGINGS LTD.,B ,10,Other Industrial Products,850
504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,B ,10,IT Consulting &amp; Software,860
501301,TATAINVEST,TATA INVESTMENT CORPORATION LTD.,B ,10,Holding Companies,860.55
500114,TITAN,Titan Company Limited,A ,1,Other Apparels &amp; Accessories,860.9
500249,KSBPUMPS,KSB PUMPS LTD.,B ,10,Industrial Machinery,873
500173,GUJFLUORO,GUJARAT FLUOROCHEMICALS LTD.,B ,1,Industrial Gases,875
532300,WOCKPHARMA,WOCKHARDT LTD.,A ,5,Pharmaceuticals,879.7
500257,LUPIN,LUPIN LTD.,A ,2,Pharmaceuticals,881.55
524558,NEULANDLAB,NEULAND LABORATORIES LTD.,B ,10,Pharmaceuticals,887
500480,CUMMINSIND,CUMMINS INDIA LTD.,A ,2,Industrial Machinery,887.2
532281,HCLTECH,HCL TECHNOLOGIES LTD.,A ,2,IT Consulting &amp; Software,887.3
522113,TIMKEN,TIMKEN INDIA LTD.,B ,10,Industrial Machinery,889.5
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,A ,10,Healthcare Services,889.75
504058,NIPPOBATRY,INDO-NATIONAL LTD.,B ,10,Non-Durable Household Prod.,890
533470,RUSHIL,RUSHIL DECOR LTD.,B ,10,Forest Products,894.9
507438,IFBAGRO,IFB AGRO INDUSTRIES LTD.,T ,10,Breweries &amp; Distilleries,895
517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,B ,10,Auto Parts &amp; Equipment,897.35
519152,VADILENT,VADILAL ENTERPRISES LTD.,XT,10,Comm.Trading  &amp; Distribution,900
532163,SAREGAMA,SAREGAMA INDIA LTD.,B ,10,Movies &amp; Entertainment,901.35
505890,KENNAMET,KENNAMETAL INDIA LTD.-$,B ,10,Industrial Machinery,903
532859,HGS,HINDUJA GLOBAL SOLUTIONS LTD.,B ,10,BPO/KPO,904
505192,SMLISUZU,SML ISUZU LIMITED,B ,10,Commercial Vehicles,905
512161,8KMILES,8K MILES SOFTWARE SERVICES LTD.,B ,5,Internet Software &amp; Services,907
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,A ,10,Integrated Oil &amp; Gas,914.5
502450,SESHAPAPER,SESHASAYEE PAPER &amp; BOARDS LTD.,B ,10,Paper &amp; Paper Products,920
531548,SOMANYCERA,SOMANY CERAMICS LTD.,B ,2,Furniture-Furnishing-Paints,920
540704,MATRIMONY,Matrimony.com Ltd,B ,5,Internet Software &amp; Services,920
540649,AVADHSUGAR,Avadh Sugar &amp; Energy Ltd,B ,10,Sugar,926.6
500331,PIDILITIND,PIDILITE INDUSTRIES LTD.,A ,1,Specialty Chemicals,930.5
526397,ALPHAGEO,ALPHAGEO (INDIA) LTD.-$,B ,10,Oil Equipment &amp; Services,938.5
513010,TATASPONGE,TATA SPONGE IRON LTD.,A ,10,Iron &amp; Steel/Interm.Products,941.1
506590,PHILIPCARB,PHILLIPS CARBON BLACK LTD.,B ,10,Carbon Black,941.45
539276,KAYA,Kaya Ltd,B ,10,Sp.Consumer Services,946
509557,GARWALLROP,GARWARE-WALL ROPES LTD.,B ,10,Textiles,950
590043,HARITASEAT,HARITA SEATING SYSTEMS LTD.-$,B ,10,Auto Parts &amp; Equipment,950
534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.,A ,10,Investment Companies,950.35
500408,TATAELXSI,TATA ELXSI LTD.,A ,10,IT Software Products,954
531335,ZYDUSWELL,ZYDUS WELLNESS LTD.-$,B ,10,Packaged Foods,960
507488,GMBREW,G.M.BREWERIES LTD.,B ,10,Breweries &amp; Distilleries,965.3
523642,PIIND,PI Industries Ltd,A ,1,Agrochemicals,965.45
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd,B ,2,Oil Marketing &amp; Distribution,975.5
540047,DBL,Dilip Buildcon Ltd,A ,10,Roads &amp; Highways,976.7
524816,NATCOPHARM,NATCO PHARMA LTD.,A ,2,Pharmaceuticals,982
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,A ,1,Personal Products,984.5
532733,SUNTV,SUN TV NETWORK LTD.,A ,5,Broadcasting &amp; Cable TV,985
505283,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,B ,10,Industrial Machinery,990
500163,GODFRYPHLP,GODFREY PHILLIPS INDIA LTD.,A ,2,Cigarettes-Tobacco Products,990.9
540115,LTTS,L&amp;T Technology Services Ltd,A ,2,Internet Software &amp; Services,992.95
519156,VADILALIND,VADILAL INDUSTRIES LTD.-$,B ,10,Packaged Foods,995.05
523160,MORGANITE,MORGANITE CRUCIBLE (INDIA) LTD.,XT,10,Other Industrial Goods,996
533228,BHARATFIN,Bharat Financial Inclusion Ltd,A ,10,Finance (including NBFCs),998
502219,BOROSIL,BOROSIL GLASS WORKS LTD.,B ,1,Houseware,"1,001.10"
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,A ,5,Banks,"1,012.00"
532768,FIEMIND,FIEM INDUSTRIES LTD.,B ,10,Auto Parts &amp; Equipment,"1,013.60"
500209,INFY,INFOSYS LTD.,A ,5,IT Consulting &amp; Software,"1,019.10"
500330,RAYMOND,RAYMOND LTD.,A ,10,Textiles,"1,036.25"
524200,VINATIORGA,VINATI ORGANICS LTD.-$,B ,2,Specialty Chemicals,"1,041.00"
520111,RATNAMANI,RATNAMANI METALS &amp; TUBES LTD.-$,B ,2,Construction &amp; Engineering,"1,050.00"
513262,SSWL,STEEL STRIPS WHEELS LTD.-$,B ,10,Auto Parts &amp; Equipment,"1,055.00"
500084,CESC,CESC LTD.,A ,10,Electric Utilities,"1,063.10"
532478,UBL,UNITED BREWERIES LTD.-$,A ,1,Breweries &amp; Distilleries,"1,064.00"
539516,HDFCNIFETF,HDFC Nifty ETF,B ,761.25,,"1,070.07"
539978,QUESS,Quess Corp Ltd,B ,10,Diversified,"1,070.75"
540005,LTI,Larsen &amp; Toubro Infotech Ltd,A ,1,IT Consulting &amp; Software,"1,074.30"
532644,JKCEMENT,J.K.CEMENT LTD.,B ,10,Cement &amp; Cement Products,"1,077.65"
539313,UTINIFTETF,UTI NIFTY ETF,B ,10,,"1,078.00"
590103,NIFTYBEES,Reliance ETF Nifty BeES,B ,10,Other Financial Services,"1,079.37"
500168,GOODYEAR,GOODYEAR INDIA LTD.,B ,10,Auto Tyres &amp; Rubber Products,"1,083.00"
506222,INEOSSTYRO,INEOS Styrolution India Ltd,B ,10,Specialty Chemicals,"1,090.45"
500830,COLPAL,COLGATE-PALMOLIVE (INDIA) LTD.,A ,1,Personal Products,"1,093.00"
524208,AARTIIND,AARTI INDUSTRIES LTD.,B ,5,Commodity Chemicals,"1,094.65"
532488,DIVISLAB,DIVI'S LABORATORIES LTD.,A ,2,Pharmaceuticals,"1,095.90"
509438,BENARAS,BENARES HOTELS LTD.,XT,10,Hotels,"1,110.00"
539957,MGL,Mahanagar Gas Ltd,A ,10,Utilities:Non-Elec.,"1,118.10"
500250,LGBBROSLTD,L.G.BALAKRISHNAN &amp; BROS.LTD.,B ,10,Auto Parts &amp; Equipment,"1,124.30"
532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,B ,10,Auto Parts &amp; Equipment,"1,132.50"
500300,GRASIM,GRASIM INDUSTRIES LTD.,A ,2,Cement &amp; Cement Products,"1,133.85"
500820,ASIANPAINT,ASIAN PAINTS LTD.,A ,1,Furniture-Furnishing-Paints,"1,136.00"
532262,TCIIND,TCI INDUSTRIES LTD.,XT,10,Transportation - Logistics,"1,140.00"
506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,B ,2,Pharmaceuticals,"1,142.00"
533306,SUMMITSEC,SUMMIT SECURITIES LTD.,B ,10,Investment Companies,"1,146.00"
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,B ,10,Textiles,"1,157.15"
540376,DMART,Avenue Supermarts Ltd,B ,10,Department Stores,"1,158.90"
532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,B ,10,Heavy Electrical Equipment,"1,167.00"
522241,MMFL,M.M.FORGINGS LTD.-$,B ,10,Other Industrial Products,"1,167.15"
532987,RBL,RANE BRAKE LINING LTD.,B ,10,Auto Parts &amp; Equipment,"1,173.00"
539448,INDIGO,InterGlobe Aviation Ltd,A ,10,Airlines,"1,173.00"
500411,THERMAX,THERMAX LTD.,A ,2,Heavy Electrical Equipment,"1,180.60"
532725,SOLARINDS,SOLAR INDUSTRIES INDIA LTD.,B ,2,Specialty Chemicals,"1,182.50"
590065,IMPAL,INDIA MOTOR PARTS &amp; ACCESSORIES LTD.,B ,10,Comm.Trading  &amp; Distribution,"1,183.00"
500335,BIRLACORPN,BIRLA CORPORATION LTD.,B ,10,Cement &amp; Cement Products,"1,187.50"
504840,KAIRA,KAIRA CAN CO.LTD.,XT,10,Containers &amp; Packaging,"1,190.00"
535789,IBULHSGFIN,Indiabulls Housing Finance Ltd,A ,2,Housing Finance ,"1,199.00"
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,A ,5,Healthcare Facilities,"1,199.05"
532742,PAUSHAKLTD,PAUSHAK LTD.,XT,10,Agrochemicals,"1,200.00"
507525,AMRITCORP,AMRIT CORP.LTD.-$,XT,10,Packaged Foods,"1,210.00"
540673,SIS,Security and Intelligence Services (India) Ltd,B ,10,Sp.Consumer Services,"1,221.60"
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,A ,2,Auto Tyres &amp; Rubber Products,"1,223.65"
508807,ISTLTD,IST LTD.,XT,10,Auto Parts &amp; Equipment,"1,225.00"
509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,A ,2,Plastic Products,"1,227.40"
505232,VELJAN,Veljan Denison Limited,XT,10,Auto Parts &amp; Equipment,"1,241.00"
500550,SIEMENS,SIEMENS LTD.,A ,2,Heavy Electrical Equipment,"1,241.25"
506579,ORIENTCQ,ORIENTAL CARBON &amp; CHEMICALS LTD.-$,B ,10,Commodity Chemicals,"1,265.00"
500510,LT,LARSEN &amp; TOUBRO LTD.,A ,2,Construction &amp; Engineering,"1,266.00"
532777,NAUKRI,INFO EDGE (INDIA) LTD.,A ,10,Internet &amp; Catalogue Retail,"1,281.20"
540724,DIAMONDYD,Prataap Snacks Ltd,B ,5,Packaged Foods,"1,290.00"
531847,ASTAR,ASIAN STAR CO.LTD.-$,B ,10,Other Apparels &amp; Accessories,"1,294.95"
511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,A ,10,Finance (including NBFCs),"1,296.00"
500126,MERCK,MERCK LTD.,B ,10,Pharmaceuticals,"1,300.00"
506528,KELENRG,KELTECH ENERGIES LTD.,XT,10,Specialty Chemicals,"1,300.00"
532539,MINDAIND,MINDA INDUSTRIES LTD.-$,B ,2,Auto Parts &amp; Equipment,"1,303.05"
520113,VESUVIUS,VESUVIUS INDIA LTD.,B ,10,Other Industrial Goods,"1,303.75"
509152,GRPLTD,GRP LTD.,B ,10,Auto Tyres &amp; Rubber Products,"1,310.00"
538979,GRNLAMIND,Greenlam Industries Ltd,B ,5,Furniture-Furnishing-Paints,"1,316.00"
531162,EMAMILTD,EMAMI LTD.-$,A ,1,Personal Products,"1,317.00"
523323,KOVAI,KOVAI MEDICAL CENTER &amp; HOSPITAL LTD.,XT,10,Healthcare Services,"1,324.15"
503960,BBL,BHARAT BIJLEE LTD.-$,B ,10,Other Elect.Equip./ Prod.,"1,328.00"
517015,VINDHYATEL,VINDHYA TELELINKS LTD.,B ,10,Telecom Cables,"1,329.90"
502986,VTL,VARDHMAN TEXTILES LTD.,B ,10,Textiles,"1,332.25"
531978,AMBIKCO,AMBIKA COTTON MILLS LTD.,B ,10,Textiles,"1,336.55"
534804,CARERATING,CARE Ratings Ltd,A ,10,Other Financial Services,"1,337.10"
509675,HIL,HIL LTD.,B ,10,Cement &amp; Cement Products,"1,339.00"
540153,ENDURANCE,Endurance Technologies Ltd,B ,10,2/3 Wheelers,"1,342.80"
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,A ,1,Personal Products,"1,344.00"
540173,PNBHOUSING,PNB Housing Finance Ltd,B ,10,Housing Finance ,"1,351.50"
526725,SANDESH,SANDESH LTD.,B ,10,Publishing,"1,354.50"
531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,A ,10,Transport Related Services,"1,355.00"
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,A ,5,Pharmaceuticals,"1,363.90"
505163,ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,B ,10,Auto Parts &amp; Equipment,"1,368.00"
500002,ABB,ABB India Limited,A ,2,Heavy Electrical Equipment,"1,377.20"
524667,SOTL,SAVITA OIL TECHNOLOGIES LTD.,B ,10,Refineries/ Petro-Products,"1,377.85"
500040,CENTURYTEX,CENTURY TEXTILES &amp; INDUSTRIES LTD.,A ,10,Cement &amp; Cement Products,"1,378.00"
523628,PODDAR,Poddar Housing and Development Ltd,B ,10,Realty,"1,400.00"
532927,ECLERX,ECLERX SERVICES LTD.,A ,10,BPO/KPO,"1,401.00"
532256,NSIL,NALWA SONS INVESTMENTS LTD.,B ,10,Finance (including NBFCs),"1,401.90"
505726,IFBIND,IFB INDUSTRIES LTD.,B ,10,Household Appliances,"1,405.65"
526586,WIMPLAST,WIM PLAST LTD.-$,B ,10,Plastic Products,"1,421.05"
505010,AUTOAXLES,AUTOMOTIVE AXLES LTD.,B ,10,Auto Parts &amp; Equipment,"1,422.30"
500243,KIRLOSIND,Kirloskar Industries Ltd,B ,10,Industrial Machinery,"1,425.00"
511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.,A ,10,Finance (including NBFCs),"1,446.50"
532268,ACCELYA,Accelya Kale Solutions Limitd,B ,10,IT Consulting &amp; Software,"1,450.00"
532689,PVR,PVR LTD.,A ,10,Specialty Retail,"1,458.00"
532331,AJANTPHARM,AJANTA PHARMA LTD.,A ,2,Pharmaceuticals,"1,485.65"
508670,NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,P ,10,Tea &amp; Coffee,"1,499.45"
522064,HONDAPOWER,HONDA SIEL POWER PRODUCTS LTD.,B ,10,Industrial Machinery,"1,507.90"
539542,LUXIND,Lux Industries Ltd,B ,2,Other Apparels &amp; Accessories,"1,514.95"
534976,VMART,V-MART RETAIL LTD.,B ,10,Department Stores,"1,520.35"
533452,WEIZFOREX,WEIZMANN FOREX LTD.,B ,10,Other Financial Services,"1,522.95"
502165,OCL,OCL INDIA LTD.,B ,2,Cement &amp; Cement Products,"1,530.45"
532892,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.,B ,1,Finance (including NBFCs),"1,539.00"
500238,WHIRLPOOL,WHIRLPOOL OF INDIA LTD.,A ,10,Consumer Electronics,"1,550.00"
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,A ,2,Tea &amp; Coffee,"1,566.00"
500048,BEML,BEML LTD.,A ,10,Commercial Vehicles,"1,572.05"
540750,IEX,Indian Energy Exchange Ltd,B ,10,Electric Utilities,"1,604.00"
500150,FOSECOIND,FOSECO INDIA LTD.,B ,10,Commodity Chemicals,"1,624.00"
524669,HESTERBIO,HESTER BIOSCIENCES LTD.,B ,10,Pharmaceuticals,"1,633.65"
532683,AIAENG,AIA ENGINEERING LTD.,A ,2,Other Industrial Goods,"1,634.05"
532187,INDUSINDBK,INDUSIND BANK LTD.,A ,10,Banks,"1,653.00"
500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP.LTD.,A ,2,Housing Finance ,"1,697.50"
540203,SFL,Sheela Foam Ltd,B ,5,Furniture-Furnishing-Paints,"1,702.90"
506414,DIL,DIL LTD.,XT,10,Pharmaceuticals,"1,730.00"
500472,SKFINDIA,SKF India Ltd,A ,10,Other Industrial Goods,"1,741.00"
500410,ACC,ACC LTD.,A ,10,Cement &amp; Cement Products,"1,742.65"
500034,BAJFINANCE,Bajaj Finance Limited,A ,2,Finance (including NBFCs),"1,755.50"
533155,JUBLFOOD,Jubilant FoodWorks Ltd,A ,10,Restaurants,"1,771.10"
532642,JSWHL,JSW Holdings Limited,B ,10,Holding Companies,"1,775.20"
517385,SYMPHONY,Symphony Limited,A ,2,Consumer Electronics,"1,790.00"
500710,AKZOINDIA,Akzo Nobel India Limited,B ,10,Furniture-Furnishing-Paints,"1,801.20"
540425,SHANKARA,Shankara Building Products Ltd,B ,10,Iron &amp; Steel Products,"1,819.70"
523385,NILKAMAL,NILKAMAL LTD.,A ,10,Plastic Products,"1,845.85"
590071,SUNDARMFIN,SUNDARAM FINANCE LTD.,B ,10,Finance (including NBFCs),"1,851.00"
532732,KKCL,KEWAL KIRAN CLOTHING LTD.,B ,10,Other Apparels &amp; Accessories,"1,865.00"
500092,CRISIL,CRISIL LTD.,A ,1,Other Financial Services,"1,868.00"
500180,HDFCBANK,HDFC Bank Ltd,A ,2,Banks,"1,874.00"
590073,WHEELS,WHEELS INDIA LTD.,B ,10,Auto Parts &amp; Equipment,"1,891.00"
590086,ORISSAMINE,ORISSA MINERALS DEVELOPMENT COMPANY LTD.,B ,1,Mining,"1,943.30"
503806,SRF,SRF LTD.,A ,10,Textiles,"1,955.00"
509631,HEG,HEG LTD.,B ,10,Other Industrial Goods,"1,956.35"
519588,DFM,DFM FOODS LTD.,B ,10,Packaged Foods,"1,971.00"
500878,CEATLTD,CEAT LTD.,A ,10,Auto Tyres &amp; Rubber Products,"1,978.00"
533758,APLAPOLLO,APL APOLLO TUBES LTD.,B ,10,Iron &amp; Steel Products,"1,979.50"
532511,EXCELCROP,EXCEL CROP CARE LTD.,B ,5,Agrochemicals,"1,998.55"
500407,SWARAJENG,SWARAJ ENGINES LTD.,B ,10,Auto Parts &amp; Equipment,"2,029.25"
500680,PFIZER,PFIZER LTD.,A ,10,Pharmaceuticals,"2,043.10"
506720,ZANDUREALT,Zandu Realty Limited,T ,100,Realty,"2,074.00"
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,A ,10,Finance (including NBFCs),"2,079.00"
500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,B ,10,Commodity Chemicals,"2,084.05"
505242,DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,B ,10,Industrial Machinery,"2,145.00"
539523,ALKEM,Alkem Laboratories Ltd,A ,2,Pharmaceuticals,"2,153.00"
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,B ,10,Auto Parts &amp; Equipment,"2,155.45"
500123,ELANTAS,ELANTAS BECK INDIA LTD.-$,B ,10,Commodity Chemicals,"2,165.00"
519421,KSE,KSE LTD.-$,XT,10,Packaged Foods,"2,168.60"
509525,EMPIND,EMPIRE INDUSTRIES LTD.,B ,10,Diversified,"2,174.00"
500042,BASF,BASF INDIA LTD.,B ,10,Specialty Chemicals,"2,188.20"
500041,BANARISUG,BANNARI AMMAN SUGARS LTD.,B ,10,Sugar,"2,210.00"
505800,RANEHOLDIN,RANE HOLDINGS LTD.,B ,10,Auto Parts &amp; Equipment,"2,260.00"
539658,TEAMLEASE,TeamLease Services Ltd,B ,10,Sp.Consumer Services,"2,311.80"
533095,BENGALASM,BENGAL &amp; ASSAM COMPANY LTD.,B ,10,Finance (including NBFCs),"2,334.95"
500124,DRREDDY,DR.REDDY'S LABORATORIES LTD.,A ,5,Pharmaceuticals,"2,349.80"
533302,KICL,KALYANI INVESTMENT COMPANY LTD.,B ,10,Investment Companies,"2,378.90"
505412,WENDT,WENDT (INDIA) LTD.,B ,10,Industrial Machinery,"2,399.00"
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,B ,10,Commercial Vehicles,"2,415.65"
524084,MONSANTO,MONSANTO INDIA LTD.,A ,10,Agrochemicals,"2,455.05"
535602,SHARDA,Sharda Motor Industries Ltd,B ,10,Auto Parts &amp; Equipment,"2,471.65"
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,A ,10,Pharmaceuticals,"2,479.00"
523329,ELDEHSG,ELDECO HOUSING &amp; INDUSTRIES LTD.,XT,10,Realty,"2,506.65"
512573,AVANTI,AVANTI FEEDS LTD.-$,B ,2,Other Food Products,"2,560.55"
523398,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,B ,10,Consumer Electronics,"2,588.40"
590106,BANKBEES,Reliance ETF Bank BeES,B ,10,Other Financial Services,"2,600.00"
532540,TCS,TATA CONSULTANCY SERVICES LTD.,A ,1,IT Consulting &amp; Software,"2,641.10"
500027,ATUL,ATUL LTD.,A ,10,Agrochemicals,"2,750.60"
500266,MAHSCOOTER,MAHARASHTRA SCOOTERS LTD.,B ,10,Investment Companies,"2,752.55"
523261,VENKYS,VENKY'S (INDIA) LTD.,B ,10,Packaged Foods,"2,835.45"
500302,PEL,PIRAMAL ENTERPRISES LTD.,A ,2,Pharmaceuticals,"2,888.15"
539883,PILANIINVS,Pilani Investment and Industries Corporation Ltd,T ,10,Holding Companies,"2,930.00"
500490,BAJAJHLDNG,BAJAJ HOLDINGS &amp; INVESTMENT LTD.,A ,10,Holding Companies,"2,960.00"
508486,HAWKINCOOK,HAWKINS COOKERS LTD.-$,B ,10,Houseware,"3,199.00"
